391790 14921
113505 8909
189244 8909
393818 8909
398474 15266
153454 9573
394492 15051
20360 3202
368540 3202
6579 3202
205275 6814
46063 6814
109751 4635
235600 4635
204980 9833
22296 4753
23069 5039
45164 6672
4801 2772
16424 4160
25595 4160
383184 4160
82950 4160
19149 5344
23236 5040
193437 11451
288994 2773
382842 2773
4636 2773
189271 4636
207930 4636
23052 5041
247275 8413
83869 8413
376243 14076
230620 12421
184746 3203
6515 3203
239993 889
240120 12824
184753 4297
20391 4297
129465 3204
196990 3204
20392 3204
22952 3204
394006 3204
45195 3204
6505 3204
82992 3204
401810 15443
32233 5963
130345 9353
222774 9353
253627 13194
389427 14797
129466 7072
191245 7072
196991 7072
206325 7072
221520 7072
394007 7072
72686 7072
83449 7072
110504 8910
370545 8910
175141 10490
190549 10965
238569 10965
240044 10965
259714 10965
240059 12825
398418 12825
8832 3876
21253 5513
193436 11452
370612 13774
204975 11710
247318 11710
240074 12826
174826 10491
197013 10491
279702 10491
394008 10491
129711 2232
20400 2232
25456 2232
397647 2232
4370 2232
6040 2232
6500 2232
84583 2232
401811 15614
129710 3592
5714 3592
12354 3877
220230 12332
366400 13408
21258 4754
389428 14798
401812 15444
220370 12422
197009 3593
21177 3593
25546 3593
394009 3593
45172 3593
5781 3593
197035 2774
394010 2774
397598 2774
4858 2774
4566 2497
23177 5042
284487 5042
366395 890
1602 469
202477 469
2854 469
129671 3205
278065 3205
29699 3205
370789 3205
6498 3205
175000 10492
197014 10492
394011 10492
373604 13881
247289 6094
266061 6094
33717 6094
159321 767
1801 767
2318 767
4101 767
1643 470
201175 470
31839 5655
42190 6234
236504 12284
1190 3
202417 3
2143 3
391 3
693 3
96 3
1143 4
159249 4
2085 4
265167 4
343 4
3823 4
382843 4
48 4
645 4
21377 4755
1327 5
159250 5
16428 5
2319 5
232 5
4102 5
527 5
829 5
398437 15359
1 6
1094 6
14771 6
159251 6
2017 6
296 6
3760 6
382844 6
598 6
386477 891
41463 6235
84564 6235
23042 5043
376244 5043
389429 5043
270801 13195
10420 3594
373584 3594
45976 3594
51119 7229
397397 2775
4859 2775
398455 15234
177508 11322
191063 9834
397821 9834
5572 3595
97110 8577
373671 2652
12387 3878
1471 471
3893 471
394493 15052
401813 15052
158293 10273
36039 6095
35059 6096
43638 6236
33687 5964
36453 6097
3589 2072
373677 13882
4479 2498
4748 2776
197769 11323
382214 11323
39530 6237
207925 6238
39704 6238
42060 6530
39419 6239
44339 6673
39906 6240
154392 10006
2900 1462
183068 10699
397885 10699
4802 2777
194208 12138
397768 12138
141929 10007
279612 12827
14442 4161
6535 3206
159087 768
1747 768
2144 768
212591 11660
34465 5965
382845 5965
126024 9189
386300 9189
107472 8578
247188 8578
397697 8578
373715 13883
142354 9574
270361 13196
74050 7968
51230 7230
220242 12333
220283 12334
87333 7969
391791 14873
394494 15012
394495 892
391792 14857
394067 14857
220078 12335
140189 9575
247296 9575
378403 2653
373740 13884
197959 11324
249840 11324
1514 472
201176 472
126193 9354
205386 1707
21102 1707
386478 1707
394068 1707
5733 1707
21343 4756
204991 11711
206343 11804
275254 11804
386301 11804
48436 6815
1644 473
201177 473
2866 473
159084 1565
3097 1565
3098 1565
376245 1565
25562 3596
5764 3596
389430 14799
270993 12828
376246 12828
175128 10493
376247 10493
10670 7073
130530 6098
36430 6098
106426 6241
386302 6241
39932 6241
182263 2383
136055 9355
391793 14946
46129 7074
205335 7075
50937 7075
50938 7076
46101 7077
46130 7078
182296 2384
39639 7079
370510 7080
50943 7080
50528 7081
205336 7082
50939 7082
370443 7083
46131 7083
370523 7231
72720 7231
222733 7084
370517 7084
48604 7084
23245 5044
265722 13091
370753 13091
380252 13091
228246 12285
401630 12285
370627 13775
398571 15235
12825 2073
14493 2073
240205 2073
3708 2073
376248 2073
4371 2073
6514 2073
244691 12667
227405 2654
174847 10494
391794 14974
386479 14716
15135 4162
378460 14129
378376 14130
378488 14131
378430 14132
378404 14133
391795 893
179597 10832
220517 10832
197538 11113
12390 3879
13157 3879
45268 3879
82994 3879
197893 11114
146006 10274
244828 10274
201575 11325
253603 2655
253601 13197
278063 12829
249710 13092
121158 8759
2662 1112
26360 5345
121229 8760
4506 2499
122124 8761
2395 1113
2396 1114
2397 1115
13016 2233
14489 2233
21062 2233
4372 2233
45194 2233
4567 2233
185054 10833
213794 12006
22931 5045
373585 13885
1400 474
201209 474
2775 474
109739 894
97042 894
2663 1116
4103 1116
226517 13029
218001 12139
215085 11805
397887 11805
217967 11806
389431 11806
1064 372
159743 372
1065 373
221112 373
4568 2500
222857 2501
4480 2501
21182 3597
5736 3597
5686 3306
1050 374
202589 374
2824 374
5862 3598
1051 375
202428 375
5769 3599
177584 11115
405092 11115
47281 6674
202641 12140
253587 13198
207890 4637
220498 4637
23164 4637
382846 4637
1095 376
2018 376
202414 376
993 376
1328 7
14500 7
159252 7
20387 7
228262 7
2320 7
233 7
382847 7
386284 7
4104 7
4373 7
528 7
6520 7
830 7
386480 14742
190420 11116
380371 14280
73566 7232
368989 13624
137936 10700
243480 10700
247177 10700
270825 10700
271137 10700
376249 10700
19661 4327
389432 4327
207898 2778
397515 2778
4689 2778
1838 1002
1839 1002
1840 1002
1841 1002
184684 1002
184726 1117
2664 1117
4105 1117
3375 1760
382848 1760
146041 10008
193738 10008
204997 10008
205083 11712
370632 11712
6537 3207
184728 3208
271234 3208
6509 3208
23197 5046
14469 2225
21120 2225
25498 2225
397411 2225
4374 2225
4861 2225
244685 12423
366344 13409
222634 12336
369082 13625
3427 1761
253570 13199
373415 13199
380372 14281
19861 4328
265719 4328
3733 2074
969 299
970 299
229968 12424
376250 12424
2493 1118
19789 895
209007 895
253573 895
397723 895
48432 895
193511 11453
4207 2234
12623 4638
382849 4638
386481 14693
193404 11117
386303 11117
366381 13410
189652 10834
205317 10834
262840 12668
74356 7673
394496 15013
1057 377
159744 377
221551 377
23195 5047
1036 378
1066 379
398462 15267
370634 13776
50172 7233
39923 6242
218081 12141
373742 13886
193429 4639
220553 4639
247392 4639
389433 4639
397777 4639
401684 4639
373506 13887
106525 4757
205263 4757
22897 4757
369016 13626
25879 6243
215082 11807
253623 13200
150826 10701
386482 14694
114905 8911
29965 5656
184601 1119
2438 1119
74469 7805
15384 1762
3273 1762
373689 13888
80509 7387
142060 10009
153981 10010
397691 10010
146065 10011
87334 7970
1728 769
201250 769
2086 769
3824 769
378431 14134
373500 13889
182283 2385
141822 9576
146595 9577
191134 2386
151137 10275
233255 12425
368476 12425
12329 2387
11158 380
202622 380
2776 380
3761 380
994 380
2019 381
995 381
9769 1708
184760 1566
3042 1566
159110 382
2777 382
3762 382
996 382
3527 1763
380373 14282
378489 14135
116740 8912
1235 8
140 8
2200 8
3961 8
435 8
737 8
373631 13890
378432 14136
398674 15268
74329 6799
4208 2235
289216 13201
114918 8913
135194 8913
193745 8913
205217 8913
271218 8913
382215 8913
394497 15167
208296 11713
236449 11713
366337 11713
194119 11808
389434 14800
97107 8579
109704 5048
205409 5048
20580 5048
366470 13411
19761 4329
114916 8914
226984 8914
49062 6816
74251 7674
226526 13030
378529 14137
382850 4640
41148 4640
45833 6675
201218 1567
3043 1567
3044 1567
22964 5049
394498 15168
394499 15128
394500 15219
394501 15129
394502 15202
391796 14993
380374 14283
73937 7675
1058 383
1280 383
202463 383
4030 383
46106 383
31834 5657
265723 13093
15191 4163
247522 4163
5596 3600
253579 13202
132212 9356
249676 13094
376251 13094
132224 9357
147407 10012
376252 10012
208225 11714
270841 11714
271192 11714
153457 9578
153280 9866
370533 9866
74522 7806
26382 5346
35326 6244
193599 11454
12943 3880
24560 4894
193478 11455
271147 11455
130976 5658
29938 5658
23184 5050
23152 5051
247184 5051
15261 4164
75353 7388
132127 2502
4569 2502
240308 5659
271171 5659
29700 5659
370793 5659
373402 5659
398678 5659
130813 9190
106665 2779
4862 2779
271207 8131
87952 8131
366384 13412
366448 13413
401631 13413
39900 6245
48433 6817
72921 7234
208260 11809
48988 7085
209051 11810
370370 7235
51166 7235
43556 7086
46081 6818
208249 11811
214353 12142
45963 6819
46175 7236
121260 8762
184712 1120
2549 1120
3962 1120
110639 8580
26284 5347
3478 1764
141817 9579
247297 9579
89096 8132
159205 1463
2962 1463
205051 11715
241990 11715
78695 7389
262863 12669
243212 4641
239961 12830
401632 12830
383185 14491
220380 12426
108835 3881
12418 3881
386483 896
2607 1121
43331 6246
383186 14492
39667 7237
398667 15329
107437 2656
220539 2656
24644 4895
247367 4895
24564 2657
46617 2657
74254 7676
135249 4896
24671 4896
236497 12286
24590 4897
108929 4898
220562 4898
24621 4898
247520 4898
270448 4898
394503 15169
29691 5660
132225 9358
398627 15236
40131 6247
129470 5661
29694 5661
45177 5661
84522 5661
44325 6531
44343 6676
40655 6248
130985 5662
31815 5662
45261 5662
82998 5662
220145 12337
31767 5663
45179 5663
82999 5663
21275 6099
43626 6677
180608 10835
136204 9359
43497 6532
108899 9191
29923 5664
391797 14874
29709 5665
39520 6249
184992 10702
265712 10702
394504 15014
391798 14896
394505 15015
180278 10703
5584 5966
34865 6100
45838 6533
129473 5666
29716 5666
84071 5666
21263 4758
201570 11326
376253 11326
401643 11326
397621 2780
4863 2780
265410 13203
6137 3365
145813 9580
370489 9580
4481 2503
108886 475
1515 475
370613 13777
386484 14717
189907 10966
205076 10966
193507 11456
247393 11456
271156 11456
5110 3063
369042 13627
48074 6820
369053 13628
3099 1568
3100 1568
253556 13204
265383 13205
145976 9581
1645 476
201178 476
2867 476
1646 477
2868 477
3036 1464
184490 1465
3013 1465
3014 1465
4106 1465
184587 1466
3015 1466
3016 1467
84370 7971
376254 7390
78697 7390
74671 7807
3324 1765
265418 13206
270972 13207
247189 8582
270826 8582
376255 8582
397866 8582
97087 8582
270962 13208
369017 13629
97101 8583
270966 13209
368974 13209
376256 13209
247190 6800
97077 6800
107577 8584
376257 8584
270795 13210
253519 13211
376258 13211
107427 8585
220540 8586
97085 8586
111256 8581
1472 478
204984 478
21122 478
2796 478
3894 478
83084 478
220268 12338
389435 12338
80283 7391
73938 7678
9780 3497
9844 3497
249663 12427
5711 3601
208284 11716
383187 11716
1558 479
1473 480
2145 480
23171 5052
26592 6250
382216 14426
74350 7679
108818 9
1144 9
201820 9
2087 9
344 9
3825 9
389436 9
393879 9
49 9
646 9
3570 1766
382851 1766
1376 10
184748 10
202626 10
279 10
382852 10
576 10
878 10
2936 1468
74422 7808
194944 11457
197402 11118
10580 2236
4248 2236
45276 2236
1329 11
194966 11
202501 11
2321 11
234 11
382853 11
529 11
831 11
31819 5667
16445 1122
25673 1122
2608 1122
45345 1122
83001 1122
2550 1123
184603 1124
2494 1124
184735 1569
3066 1569
121272 8763
121175 8764
15423 1570
159086 1570
26655 1570
3161 1570
184757 1125
2609 1125
121248 8765
2495 1126
184533 1571
3231 1571
3162 1572
3163 1572
122056 8766
230774 12428
158104 10276
205377 10276
373720 13891
376259 14077
382854 14077
13124 2237
4249 2237
84424 2237
265156 13031
376260 13031
382855 13031
159139 770
1783 770
191393 770
2259 770
234722 770
26620 770
4031 770
129477 4330
19781 4330
84508 4330
19558 4331
142045 10013
153480 10277
152623 9867
1828 1003
197531 11119
192231 11120
247544 11120
376261 11120
29738 5668
32915 5967
29820 5669
20842 6101
19553 5968
366464 13414
29747 5670
132106 3064
397620 3064
5111 3064
369044 13630
366475 13415
401814 15427
244687 12429
376262 14078
44493 6534
186613 10704
386304 10704
397676 10704
198302 11458
191065 10967
205077 10967
401633 10967
174817 10495
370624 4642
394353 4642
154350 10278
380375 4643
240156 12831
213792 12007
240014 12832
1729 771
201251 771
2797 771
48194 6821
175123 10496
137931 10497
174842 10498
376263 10498
188963 10836
188975 10837
198099 11067
262858 12670
34818 6102
10574 4013
2610 1127
10578 4014
29757 5671
26726 5969
87972 8133
234737 5672
29906 5672
1516 481
208255 11812
24634 4899
3376 1767
49012 7087
184604 1128
2398 1128
3763 1128
109762 8915
382217 8915
207899 2781
397524 2781
4803 2781
19883 4332
3274 1768
21077 3209
6627 3209
21024 3210
6510 3210
19749 4333
4507 2504
34196 6251
158772 10014
1647 482
201259 482
1708 772
201190 772
2778 772
3764 772
159208 1469
2910 1469
205001 11717
194316 11813
401815 15542
386485 14695
370822 13778
74201 7972
3428 1769
136048 9360
197029 6252
220487 6252
247344 6252
292964 6252
376264 6252
382856 6252
389437 6252
394012 6252
41139 6252
142000 10015
135451 10016
4957 2388
5735 3603
25751 5053
22984 5054
9856 3602
4449 2505
1648 483
201181 483
197025 6822
240010 6822
394013 6822
48591 6822
136155 9361
108792 8916
159728 1004
1842 1004
1843 1004
1844 1004
1845 1004
118883 8917
3242 1770
1096 12
2 12
202565 12
297 12
376265 12
599 12
236490 12287
382218 12287
382857 12287
30569 5673
366347 13416
366321 13417
198356 11327
201836 4644
35072 4644
382858 4644
393880 4644
380376 14284
391799 14947
247370 8134
87910 8134
51375 7238
2399 1129
73932 7239
265399 13212
220488 6253
39486 6253
368984 13631
2020 384
3765 384
997 384
126015 9192
96964 8414
233055 9346
109704 5055
205409 5055
20580 5055
391800 14922
2665 1130
2611 1131
198394 11328
270996 12833
145973 9582
373358 9582
383188 9582
394506 9582
193554 4334
19607 4334
35079 6103
382859 6103
370639 13779
19712 4335
29861 5675
288878 5674
29942 5674
83133 5674
50383 7392
193523 11459
129479 5514
23247 5514
383189 5514
398417 5514
84443 5514
39430 6254
21320 4759
36040 6104
380377 14285
259721 13095
391801 14975
151165 10279
205378 10279
175394 10499
397766 10499
237355 12430
48116 6823
153451 9868
141857 9583
34464 6105
373612 13892
373627 13893
157407 10280
220573 10280
3325 1771
4749 2782
1377 13
201400 13
202604 13
280 13
382860 13
577 13
879 13
253589 13213
198364 11329
201220 300
382861 300
984 300
3326 1772
177931 10705
111225 8587
51613 7240
44496 6535
135262 7241
51612 7241
130553 7242
50141 7242
51610 7243
135270 7244
205418 7244
220482 7244
51611 7244
6613 3211
198304 11460
386486 14743
380378 14286
30747 5676
201824 5677
29880 5677
393881 5677
185703 11068
205340 11068
3017 1470
221533 12143
275255 12143
373352 12143
12504 2658
15861 2658
45488 2658
83002 2658
201842 11314
201844 11314
193638 11461
401652 11461
401816 15582
197890 11121
389438 11121
107689 8415
1559 484
2841 484
369063 13632
157415 10281
366461 10281
386487 14718
25689 3604
5727 3604
221570 2238
4289 2238
6633 2238
265145 13032
382862 13032
386305 13032
389439 13032
369000 13633
25632 3605
50291 3605
5605 3605
227080 12671
179545 10838
249396 10838
376266 10838
175263 10500
212585 11661
21390 4760
21308 4761
21401 4762
96962 8416
153478 10282
383190 14493
401817 15556
25647 2783
4637 2783
386488 14665
209048 11814
289214 13214
398439 13214
394507 15053
236457 8135
88981 8135
29798 5678
79248 7393
122082 8918
122408 9193
22948 5056
22947 5057
1330 14
159253 14
2322 14
235 14
4107 14
530 14
832 14
4570 2506
136279 2507
4571 2507
22932 5058
243429 5058
4572 2508
22937 5059
382863 5059
228117 12339
23099 5060
96951 8417
89047 8136
36118 6106
382864 6106
389440 14801
3479 1773
13030 2784
4690 2784
3528 1774
201159 1573
3101 1573
3102 1573
373583 13894
401818 15476
139696 9584
6147 3366
25629 3606
5617 3606
44334 6536
141 15
159254 15
194969 15
382865 15
436 15
738 15
191071 10968
205053 10968
394508 15130
152079 10017
205399 10017
159736 1574
3164 1574
3165 1574
197843 11330
247535 11330
397840 11330
48588 6824
3633 2075
4535 2509
118901 8919
373544 9835
19741 4336
134739 9194
378433 4645
74427 7809
23146 5061
3275 1775
184605 1132
2496 1132
3895 1132
107277 8588
366312 13418
96857 8418
39913 6255
83531 6255
366299 13419
366414 13420
39836 6256
202553 301
2260 301
4032 301
958 301
959 301
182291 2389
214824 2389
11173 16
1236 16
129906 16
142 16
14719 16
191080 16
207334 16
2201 16
221896 16
3963 16
437 16
45439 16
739 16
83688 16
218006 12144
382219 14427
135485 10018
389441 14802
136049 9362
386489 14666
152648 3307
397701 3307
222205 12431
185057 5478
220518 5478
271166 5478
2911 1471
262862 12672
383191 12672
1145 17
159817 17
190540 17
205218 17
2088 17
221568 17
345 17
3826 17
50 17
647 17
298 18
3 18
382866 18
600 18
1401 485
2021 485
19831 4337
378434 14138
139454 9585
2666 1133
214061 9528
389442 9528
1097 19
201239 19
2022 19
212636 19
299 19
4 19
601 19
1331 20
2323 20
236 20
531 20
833 20
209401 11815
194297 11816
9764 3498
39709 6257
83471 6257
42016 6537
233068 12145
193397 11122
130676 9363
194165 11817
239965 12834
206354 11818
214049 12008
74535 7810
139480 9586
397754 9586
180350 11123
279707 11123
380379 11123
178014 6678
247401 6678
42024 6678
47224 6679
135267 3607
25588 3607
45434 3607
5623 3607
83004 3607
5747 3608
3609 2076
222206 12432
389443 12432
74227 7680
368985 13634
5612 3609
21332 4338
383192 14494
51131 7245
201831 4646
21363 4646
382867 4646
393882 4646
41156 6258
369047 13635
202450 21
237 21
532 21
834 21
10507 2239
129484 2239
13187 2239
14628 2239
205264 2239
4328 2239
4329 2239
45379 2239
6600 2239
83005 2239
151632 10019
270449 8137
83754 8137
108799 8920
1560 486
398660 15389
29858 5679
368507 5679
74441 7811
23192 5062
259274 5062
382868 5062
191372 11124
221284 11124
209006 11819
50451 7394
29688 5680
84057 5680
394509 15054
12366 2240
13153 2240
4375 2240
45216 2240
398628 15237
24569 4900
2667 1134
4108 1134
74417 7812
107307 8589
1332 22
2324 22
238 22
370819 22
533 22
835 22
240040 12835
401819 15428
194158 11820
129135 10020
1429 487
15399 487
159769 487
2089 487
3827 487
370761 13780
398618 13780
214383 12146
401820 15633
401821 15634
401822 15635
15385 1776
3276 1776
401823 15636
401824 15637
174917 5479
368483 5479
152705 9869
124506 9195
370567 9195
221563 12009
213820 12010
50212 7246
3429 1777
97227 8419
366465 13421
126143 9364
23006 5063
217999 12147
77925 7395
146597 9587
370377 9587
21273 4763
45211 4763
83007 4763
222721 6825
370431 6825
48099 6825
380380 14287
20388 1778
22955 1778
3480 1778
4376 1778
190195 10969
205219 10969
81989 7813
233045 12148
397810 12148
386490 14640
11177 1135
2668 1135
4109 1135
83962 1135
51634 7247
370407 7088
39439 7088
397660 7088
46714 6826
48916 6827
174893 10501
289222 13215
202687 11821
3430 1779
141988 10021
39737 6259
401825 15575
213793 12011
179406 10839
15146 4165
26653 4165
121151 8767
2551 1136
12462 3882
19567 4339
87977 8138
240178 12836
370698 13781
368954 13637
44206 6538
84709 7973
253683 8590
405093 8590
97102 8590
175100 10502
244731 12673
4804 2785
89102 8139
383193 14495
19714 4340
130715 8566
1561 488
201272 488
2261 488
4033 488
1784 773
2842 773
370419 773
45386 773
83008 773
19726 4341
220227 12340
373383 12340
397759 12340
12342 2786
15400 2786
25625 2786
279991 13096
376267 7396
50509 7396
369030 13638
180362 11125
244252 11125
79166 7397
205054 11718
170995 11126
180267 10706
5737 3610
1802 774
2855 774
368991 13636
394510 15094
394511 15095
398527 15390
373638 13895
89000 8140
401826 15521
185053 4647
271167 4647
197892 11127
205007 11719
380381 14288
220373 10446
29950 5681
6573 3212
386491 14782
391802 14782
129709 5515
270805 5515
28807 5515
84456 5515
26806 5516
391803 14948
386492 14696
29303 5517
270812 5518
28806 5518
386493 14697
240196 12837
270785 13216
192230 11128
226885 12433
389444 12433
159610 10707
226539 13033
259705 13097
191570 11331
151098 10283
83928 8141
73979 7681
227061 12434
39903 6260
220306 2659
142062 10022
243467 10022
175117 10503
220125 12341
368543 12341
193538 11462
401687 11462
130384 2510
26626 2510
4536 2510
96836 8420
48597 6828
159395 10023
15214 4166
15792 4166
45387 4166
130686 9365
194255 9365
397671 9365
386494 2660
386495 3308
39505 3308
405094 3308
44209 6539
23219 5064
79113 7398
174821 10504
198308 897
205238 897
280298 897
397715 897
401688 897
158901 10284
386496 14783
391804 14783
4508 2511
135429 10024
218055 12149
1191 23
202520 23
2146 23
392 23
694 23
97 23
1402 489
2023 489
2669 1137
221556 12012
376268 12012
1333 24
2325 24
239 24
534 24
836 24
205486 11822
370593 13782
23139 5065
253582 13217
19859 4342
193509 11463
271148 11463
147428 10025
124443 9196
380228 9196
15189 4167
74613 7814
25943 5348
24620 4901
24600 4902
27153 5519
145966 9588
11179 775
16626 775
1730 775
20376 775
2090 775
25492 775
3828 775
4209 775
45284 775
83010 775
23024 5066
20384 2241
207105 2241
4210 2241
5597 2241
11180 776
1731 776
2798 776
3829 776
122321 9197
19598 4343
177500 11129
19578 4344
220556 4344
11181 25
1146 25
129491 25
14589 25
190165 25
20374 25
2091 25
346 25
3830 25
4211 25
45308 25
51 25
648 25
83011 25
31763 5682
139410 9589
130534 2512
205265 2512
4537 2512
111041 8921
178017 8921
191340 8921
243464 8921
389445 8921
126161 9366
3683 2077
108901 8922
205407 8922
243475 8922
370758 13783
158684 10026
142359 9590
398606 15330
146168 9591
139441 9592
139709 9593
140230 9594
153970 8398
234723 8398
139445 9595
157915 9595
393944 9595
146446 9596
14630 2787
25675 2787
45373 2787
4805 2787
4538 2513
401827 15557
4330 2242
83012 2242
197786 11332
247536 11332
376269 11332
389446 11332
197159 11333
22060 4764
180509 11130
153137 9870
130672 9367
152974 9367
382220 9367
378461 14139
394512 898
26812 5683
366370 13422
249696 13098
107306 8591
398665 15401
132229 9368
221216 12435
373354 12435
202638 11823
4450 2514
1709 777
201140 777
27245 1780
3277 1780
3243 1781
189270 10708
2612 1138
12400 3883
209123 3883
