22342	0.40
15391	0.33
21128	0.35
21191	0.23
21149	0.26
21164	0.22
21110	0.19
22361	1.02
21116	0.19
21202	0.22
21129	0.27
21162	0.29
21142	0.20
21160	6.28
21200	0.25
21109	0.34
21158	0.43
21150	0.26
21184	0.22
21185	0.23
21193	0.20
21174	0.23
21105	0.25
21183	0.23
21108	0.35
21169	0.64
21161	0.30
21104	0.19
21106	1.03
21199	0.23
21187	0.22
21134	0.23
21132	1.11
21181	0.21
21113	0.91
21179	4.53
21198	0.20
21204	0.20
21148	0.94
21190	0.23
22369	0.35
21172	3.20
21101	0.19
21152	0.19
21151	0.14
21146	0.25
21100	0.25
21114	0.20
21156	0.22
21112	0.23
21178	0.23
21098	0.20
21147	0.21
21157	0.20
21115	0.23
21124	0.40
21135	1.68
21180	6.69
26654	0.22
26655	0.35
26620	2.61
26653	0.34
26626	0.19
27245	0.24
27246	1.39
26606	0.33
26617	0.34
26625	0.20
27247	0.18
27248	0.22
26644	2.10
27249	0.21
26640	0.23
26632	1.56
27250	0.21
26629	0.25
27251	1.37
26613	0.74
26618	0.43
26651	0.32
26650	0.34
27227	0.45
26660	0.36
27564	0.19
26621	0.28
26648	0.25
26657	0.21
26609	0.37
27244	0.48
26641	0.19
26627	0.19
26649	0.24
27253	0.18
26652	0.28
27254	0.19
26624	0.24
26616	1.27
27238	0.49
26638	0.24
26605	0.95
26643	0.21
26619	0.38
27255	3.52
27256	0.66
27257	0.20
26608	0.38
27241	0.30
26661	0.22
26637	0.24
26658	0.22
26614	0.23
27258	0.23
27259	0.24
26636	0.25
27260	0.22
26628	0.24
26607	1.07
26611	0.21
26622	0.65
26645	0.24
26656	0.22
27261	0.23
26634	0.25
26635	0.24
27262	0.18
26639	0.22
26623	0.23
27235	0.37
26646	0.21
26615	0.24
26659	0.36
27270	0.24
26633	0.24
27264	0.23
27265	0.21
26642	0.20
27266	0.20
26647	0.23
27271	0.22
26631	0.22
2838	0.23
2839	0.16
2853	0.27
2840	0.24
2854	0.47
2866	0.46
2775	0.47
2824	0.15
2776	1.25
2777	0.16
2867	0.30
2868	0.31
2796	0.18
2797	0.17
2778	0.28
2841	0.19
2842	37.99
2855	0.18
2798	0.16
2779	0.29
2799	0.17
2780	0.27
2825	0.16
2869	0.53
2886	2.61
2826	0.19
2827	4.95
2828	0.18
2800	0.17
2829	0.29
2856	0.16
2870	0.66
2801	0.37
2802	0.16
2857	0.17
2830	0.15
2803	0.18
2831	0.21
2804	0.22
2781	0.21
2843	0.18
2805	0.16
2806	0.16
2782	0.16
2871	0.39
2783	0.28
2832	0.16
2807	0.16
2844	0.18
2845	0.17
2846	0.16
2847	0.15
2808	0.16
2809	1.79
2784	0.28
2858	0.17
2859	0.18
2785	0.29
2786	0.30
2872	0.36
2810	0.29
2860	0.15
2873	0.20
2848	0.32
2787	0.16
2874	0.18
2833	0.15
2849	0.16
2875	0.32
2876	1.36
2788	0.28
2877	0.49
2861	0.28
2850	0.18
2811	0.19
2834	0.19
2789	0.29
2812	0.19
2813	0.16
2862	0.16
2835	0.29
2878	0.35
2790	0.16
2887	0.31
2836	0.15
2791	0.40
2792	0.52
2863	0.18
2814	0.18
2879	0.19
2880	0.32
2881	0.32
2837	0.24
2815	0.18
2816	0.28
2817	0.18
2818	0.38
2882	0.19
2883	0.18
2793	0.28
2819	0.16
2794	0.34
2888	1.28
2889	1.15
2890	0.50
2891	1.15
2894	1.19
2892	1.13
2893	1.22
2895	0.97
2894	1.12
2898	1.29
2896	1.15
2897	1.16
2898	1.06
2899	1.08
2884	0.50
2795	0.30
2851	0.16
2852	0.19
2820	0.16
2821	0.16
2822	0.19
2864	0.16
2865	0.21
2885	0.44
2823	0.32
247317	0.26
233197	0.60
247295	0.17
247330	0.22
247543	0.39
247343	1.19
247358	4.45
228218	1.12
247275	3.43
247318	1.16
247289	1.93
236504	21.14
247188	0.17
247296	0.31
228246	1.49
247177	0.16
247392	1.19
247522	3.66
247184	5.11
247297	7.23
247367	0.59
236497	1.04
247520	3.16
247393	3.55
247189	0.49
247190	0.46
247544	0.21
247344	0.17
236490	1.90
247370	0.22
247535	0.19
247401	2.04
247536	0.46
247371	0.48
247372	0.25
247373	0.37
247331	1.64
247290	1.04
247185	0.22
247298	0.64
247342	2.14
247537	0.69
247202	0.31
228257	0.77
247538	0.37
233200	7.82
236466	3.01
247402	0.15
247374	0.34
247294	0.31
247375	0.22
247545	0.20
241854	11.99
247164	0.23
247539	1.13
237004	3.29
247526	0.33
247319	0.30
247191	0.24
228253	0.49
247320	1.13
236479	9.35
247527	0.31
247200	0.38
247313	0.21
247359	0.29
229988	0.25
247158	0.22
247203	0.16
247321	0.51
247376	1.47
247377	0.74
247394	0.31
247204	2.58
247322	0.43
247314	0.21
228228	2.78
247513	0.41
247140	0.40
247395	0.24
247205	0.24
247315	0.45
230000	1.56
247276	2.41
247403	0.24
247148	6.90
247415	0.23
247396	0.19
247345	1.88
247178	0.31
247186	1.32
247150	0.32
247523	0.44
247299	0.17
247152	0.77
247335	0.22
247404	0.97
247159	0.67
247407	1.12
247378	0.21
247368	0.74
247153	0.49
228255	61.99
247528	0.95
247300	0.17
247346	0.21
247514	0.28
247141	0.20
247323	7.97
236501	6.23
247173	7.45
247529	0.19
247379	0.24
247380	0.39
247381	0.20
247546	0.22
247142	7.66
247324	0.17
247277	0.23
247278	0.54
247397	0.40
247206	0.20
247360	1.57
247382	0.49
233201	4.20
238141	3.12
247383	1.19
247316	2.43
247369	0.38
247405	0.22
228247	3.10
247347	3.18
247361	2.08
247332	1.30
247279	0.36
247280	0.18
247281	0.29
247182	0.51
247547	0.45
247548	0.48
236473	33.83
236468	6.27
247549	0.26
247174	0.94
247348	0.20
247301	0.17
247151	0.38
247540	0.24
247337	6.05
247416	2.34
247349	0.20
228241	1.52
247273	0.35
247179	1.31
236465	5.70
236481	5.19
247384	0.56
247154	2.05
241853	2.13
247515	0.26
247530	0.16
247282	0.75
247143	1.07
247525	4.28
247302	0.63
247410	0.17
247144	0.23
247155	0.24
247541	0.19
247175	0.75
236471	6.30
247207	0.23
247362	1.00
247350	0.75
247156	0.67
247338	29.40
247411	0.20
247161	0.21
247363	0.53
247283	0.47
247284	0.25
247285	0.29
247180	8.87
247171	0.30
247516	0.18
247183	0.23
247408	0.28
247303	0.24
247409	0.99
247417	2.26
247162	0.37
247398	0.20
247550	0.35
247364	0.43
247192	0.45
247193	0.27
247399	0.22
247329	0.19
247412	0.20
247413	0.66
247339	0.92
247551	0.17
247187	0.21
247517	1.18
238138	3.52
247351	0.21
236469	8.96
247325	0.22
236477	1.20
247414	0.74
247181	0.20
247176	0.89
247286	0.21
247304	0.19
233181	6.65
236500	0.84
247352	0.19
247385	0.20
247386	0.21
247387	0.56
247388	0.22
247326	0.23
236482	3.75
228259	0.35
247341	0.77
247305	1.25
247165	0.25
247327	0.24
247194	1.28
247195	0.21
247196	1.37
236485	10.95
247201	2.88
247197	0.21
247353	0.17
247533	3.00
247340	4.27
238136	0.35
259016	0.39
237005	3.46
247521	0.87
247336	0.20
247291	0.20
247333	0.19
247292	0.80
247287	1.01
233183	8.89
247518	0.22
247389	0.22
247354	0.35
233218	0.42
247355	0.22
247390	0.76
236995	7.75
247406	0.45
247365	1.24
247166	3.86
247328	0.21
228232	6.49
247356	0.38
247357	0.18
228242	0.43
236998	0.20
247519	0.29
247145	0.71
247531	0.20
247167	0.16
247552	1.24
247288	0.22
247168	0.20
247534	1.75
236487	4.74
247198	0.17
247306	0.55
247307	0.49
247308	0.42
247309	0.49
247310	0.51
247146	0.55
247366	0.98
236986	0.24
238144	0.28
236999	0.24
238145	0.27
238135	0.32
247391	0.99
247169	1.82
247400	2.85
247311	0.19
247312	0.42
247147	1.39
247532	1.91
247293	0.69
247199	0.20
247542	1.82
247524	0.90
236499	3.74
247274	0.25
198073	4.04
198090	3.76
205366	1.11
205275	2.01
205386	0.38
205335	1.09
205336	0.46
205317	0.20
205263	0.96
205409	0.75
205377	6.66
198099	3.61
205378	0.19
205418	3.98
205340	0.21
205399	3.52
205264	0.31
205265	0.19
205407	0.19
205356	0.71
205357	0.25
205358	0.30
205359	0.35
205276	0.40
205320	0.20
205393	0.22
205277	0.76
205416	1.58
205321	0.23
205421	14.55
205423	0.17
205382	0.23
205802	0.25
205414	0.20
198077	3.74
205266	0.21
205387	0.36
205347	0.22
205278	0.24
205419	0.65
205328	2.46
205367	0.20
205422	2.26
205337	4.99
205322	12.59
205329	0.86
205379	0.24
205323	0.22
205380	0.25
198109	3.79
205330	0.23
205368	1.82
205348	2.71
198066	3.79
205394	0.25
205403	0.23
205267	0.20
198097	3.90
205412	0.56
205395	1.96
205392	0.76
205466	0.22
205273	3.82
205268	0.94
198068	3.79
205318	1.15
205388	1.43
205283	0.25
198087	3.78
205269	7.77
205349	0.19
205284	0.94
198071	3.47
205353	0.50
205381	0.69
205360	1.27
205341	0.22
205413	0.42
198084	3.90
205400	0.23
205364	2.58
205369	3.11
205285	0.22
205287	0.23
198096	4.53
206024	0.36
198065	3.87
205346	0.20
205801	0.32
205342	0.20
198100	3.77
205290	0.21
205401	1.46
198105	3.75
205361	4.19
205315	0.39
198107	3.80
205291	0.68
205270	1.33
205319	1.48
205316	0.31
205325	6.29
205370	0.31
198078	3.78
205470	0.24
198074	3.79
205296	0.49
198070	3.85
198103	4.08
205274	0.31
205420	1.14
205297	0.27
205396	0.79
205384	1.75
205385	0.23
198095	4.27
198064	3.76
205331	0.29
205298	0.32
205417	9.35
205389	0.22
205430	0.24
198080	3.83
205402	1.10
205397	1.08
205405	0.21
205332	0.26
205350	0.30
198076	3.89
205362	1.59
205365	0.28
205271	0.44
205326	1.92
205327	0.20
205391	0.55
205371	0.89
205344	0.25
205354	0.38
198079	4.01
205339	0.18
205355	0.22
198111	3.81
205408	0.41
205303	1.53
205304	0.20
205372	0.30
198086	3.89
205406	0.31
205305	0.22
205415	0.20
205306	0.24
198101	4.07
205345	0.21
205398	0.22
198075	3.85
205351	0.94
205373	1.84
198063	3.81
205363	0.47
205334	0.18
205443	0.24
205374	0.32
205375	0.22
205404	2.71
198069	26.63
205352	0.24
198098	4.34
198083	3.94
198092	3.69
198102	3.67
198088	3.79
198067	3.59
198062	4.24
205311	0.97
205333	0.74
205312	0.59
205376	0.34
198085	3.81
205410	4.67
198110	3.83
205313	1.21
205338	0.35
198081	3.79
205272	0.84
205343	0.21
205411	0.47
205314	0.18
226512	1.65
275254	0.29
226517	2.05
271137	0.19
271234	0.18
271218	0.16
226526	1.75
271192	0.20
271147	0.24
271171	0.18
271207	0.23
271156	3.70
265156	4.49
275255	4.49
265145	0.88
271166	0.29
271167	3.50
226539	1.64
271148	0.23
271208	0.20
265141	0.34
275256	0.23
271157	0.18
271205	0.20
271172	0.16
271236	0.57
271220	0.39
271193	1.14
271217	0.30
271168	0.18
271209	1.00
271214	0.22
271210	0.21
270726	3.96
270742	0.39
270725	1.43
271169	0.41
271170	0.22
271191	0.16
265144	3.83
275257	2.21
275263	0.22
270736	2.54
275259	0.18
271138	0.16
276068	0.63
271145	0.20
271225	0.20
276456	0.19
265151	0.15
271139	0.28
275264	7.34
271215	2.25
271140	0.22
271131	0.38
271228	0.87
279846	0.36
271158	0.32
271141	0.24
271181	1.09
271160	0.19
271150	3.02
265143	0.89
270724	1.55
271182	4.16
271216	0.21
276471	0.15
271132	0.38
271189	0.21
271133	0.26
271227	0.22
271151	11.87
270738	3.52
271177	1.04
271164	0.30
271194	0.22
271235	0.22
265154	15.26
271152	0.24
271135	0.23
270743	0.57
271183	0.37
271195	0.39
226514	2.04
276465	0.16
271222	0.16
271161	5.34
275261	0.22
271184	0.90
271144	0.19
271178	0.20
271185	0.36
271153	0.20
271201	0.31
271223	0.20
271190	3.00
276459	0.15
271211	0.27
271136	0.32
265150	5.09
271175	0.18
271238	0.19
271219	2.99
275266	2.56
271200	0.19
271142	0.21
270731	0.42
265159	9.88
271154	0.21
271212	0.40
270733	14.99
271203	0.17
275258	3.45
270727	7.02
271230	1.27
271231	0.25
271186	0.19
271155	0.45
226546	2.74
275265	2.76
271202	0.30
276455	0.15
271239	1.99
271196	0.21
271162	0.18
271173	0.20
275260	0.89
271187	1.42
265155	4.44
271163	0.20
271174	0.18
271143	0.20
270729	3.82
271146	0.19
271213	0.21
271204	0.49
271188	0.47
275262	1.70
271197	0.29
271226	0.45
271165	0.40
271198	1.58
9769	5.31
9780	5.23
9844	5.22
9764	6.31
9730	0.31
9778	0.51
9783	0.61
9762	2.18
9747	0.90
5712	0.38
9741	0.25
9746	0.23
9749	0.75
9667	0.15
5824	0.15
5770	0.16
5763	0.15
9766	0.21
9748	0.48
5839	0.16
5800	0.15
5846	0.16
8812	0.15
5726	0.15
9895	0.17
9894	0.15
9669	0.16
9759	0.35
9683	3.75
5822	0.16
9775	0.49
9675	0.15
9761	0.22
9743	0.22
9668	0.13
9767	0.50
9665	0.18
9666	0.19
5503	2.38
9755	0.77
9671	0.16
9670	0.16
9751	0.30
9843	0.23
8904	0.15
9774	0.47
9788	0.82
9779	2.09
9677	4.68
9729	1.05
9782	0.43
9739	0.41
9750	0.23
9742	0.19
9758	0.15
9785	0.40
9760	0.23
9771	0.75
5725	0.17
9787	0.77
9765	0.62
9745	0.30
9707	3.56
9772	0.65
9752	0.16
9781	0.53
5705	1.35
4979	0.50
9680	3.38
5864	0.15
9744	0.16
9777	0.47
9756	0.21
5648	1.54
5698	1.24
5755	0.15
5560	1.30
5472	2.28
9776	0.25
9754	0.42
9740	0.21
9789	1.24
5607	4.37
9784	1.59
9676	4.09
9763	0.16
10717	0.15
9773	1.34
9757	2.17
9786	1.11
9770	0.23
9731	0.24
9753	0.30
5601	1.98
73935	0.98
74284	0.40
74317	0.45
74356	0.17
74329	0.74
74251	0.85
73937	0.20
74254	1.75
74231	0.30
73938	0.73
74350	0.23
74227	0.96
73979	0.15
73939	0.47
73977	0.24
74249	0.15
74289	0.15
74244	0.18
74236	0.21
74220	0.17
74306	2.65
73940	0.16
74327	5.34
74354	0.40
74303	0.22
73956	0.61
74359	0.25
74262	0.15
74325	0.43
73943	0.23
74287	0.19
73961	0.23
73944	0.28
74312	1.98
74275	0.16
73936	0.23
73966	0.23
74300	0.18
74348	0.16
74224	0.19
74261	0.22
74330	0.16
73946	6.21
74318	2.98
74301	0.41
74218	0.15
73950	0.88
73941	0.15
73947	3.37
74298	0.22
74221	0.16
74314	0.19
74295	0.15
74281	0.26
74328	0.15
74296	0.80
74307	0.21
73981	1.50
73951	7.90
74271	2.69
73971	0.16
74322	0.84
74260	0.20
74259	0.17
74293	0.17
74232	2.19
74257	0.29
74360	0.48
73964	0.19
74256	0.27
74268	0.17
74266	0.16
73955	0.27
74347	0.56
74304	0.23
74255	0.15
74233	0.15
73957	0.16
74292	0.17
73958	5.23
73949	0.23
74323	8.78
73945	0.24
74286	0.22
74326	0.46
73959	0.73
74337	0.17
74235	0.77
73960	0.15
74237	0.24
74238	0.21
73962	0.22
73963	5.39
74263	1.02
74248	0.16
74333	0.23
74294	0.21
73967	0.59
73968	0.49
74267	0.30
74310	0.15
74250	3.53
74324	0.67
74344	0.74
73942	0.25
74242	0.18
74277	0.25
74332	0.17
73948	0.21
73934	0.22
74270	0.19
74339	0.25
74343	0.15
74276	0.98
74246	0.25
74346	0.17
74272	
74315	0.16
73973	9.18
74265	0.21
73974	0.17
74288	0.16
74342	0.48
73985	0.21
74321	0.49
74349	0.16
74234	0.44
73976	0.49
74345	0.23
74319	0.17
73953	0.70
74219	0.15
74274	0.17
74358	2.82
73972	0.19
74241	0.20
74334	0.49
74331	0.49
74290	0.21
74336	0.45
74252	0.55
12329	7.64
4957	3.84
4958	5.49
12140	5.86
4959	1.38
4960	1.48
12330	30.79
4961	3.79
4962	3.99
4963	1.82
12142	5.00
4964	1.47
4965	2.44
12327	5.49
12146	3.64
12141	5.50
4966	4.47
12145	6.59
4967	8.15
12332	5.22
12147	5.77
4968	1.56
12143	22.72
4969	2.13
4970	3.02
4971	1.38
12144	2.33
12328	6.17
12333	60.49
12326	10.24
4972	4.39
12331	24.87
338441	13.19
338442	30.67
338453	6.98
338454	8.89
338449	4.46
338446	4.66
338451	17.80
338443	6.39
338444	57.11
338450	19.99
338447	23.83
338452	15.00
338455	13.00
338457	14.27
338458	36.79
338456	87.06
338445	11.48
338448	6.25
179538	0.20
179597	0.22
185054	1.39
189652	0.15
180608	0.44
188963	0.15
188975	0.18
179545	0.45
185057	0.25
179406	0.31
185053	2.13
179607	0.15
161291	0.19
185064	0.15
180604	0.19
189653	0.30
179624	0.18
179621	0.17
180614	1.36
179543	0.43
180622	0.43
189646	2.64
185062	0.42
180311	0.18
185045	0.15
179544	0.20
180616	0.18
189648	14.49
179587	0.18
180597	0.47
185047	0.21
188967	0.15
188968	0.15
179542	0.19
179573	0.15
179578	0.15
179618	0.20
183005	0.19
179562	0.45
188965	0.57
180609	2.02
188974	0.20
179605	0.19
179598	0.18
179576	0.15
179611	1.19
189654	0.18
183994	0.15
179561	0.15
188976	0.22
188972	0.15
189647	0.15
175109	0.32
144276	0.15
179596	0.19
179568	0.29
180605	8.57
144286	0.15
188973	0.16
188966	0.15
180587	16.10
179602	0.15
185060	0.19
189642	0.86
180624	0.49
180612	0.53
180606	0.15
179555	4.02
180617	0.93
177922	12.82
179633	1.17
180625	0.32
179540	6.94
180613	10.68
179567	1.10
179591	0.15
179585	0.19
183014	0.20
179584	0.35
180620	3.97
179547	6.91
189644	0.18
179599	3.43
161276	0.20
185051	0.37
179614	0.18
179548	0.35
188969	0.17
188970	0.15
183011	0.72
188962	6.67
179580	0.23
183007	0.15
144249	0.21
180602	0.30
179612	0.17
179556	2.57
175256	0.19
147530	0.42
189650	0.15
180601	0.33
144282	0.15
179553	0.15
179623	0.18
180607	14.47
179594	0.15
185063	0.19
179560	0.24
179630	0.16
159688	0.15
179574	0.15
179569	0.18
188971	0.29
183008	0.20
179409	0.29
180600	2.72
180611	0.72
179551	0.84
189641	1.71
179534	0.15
179589	0.22
180618	0.22
179537	0.15
176449	3.52
183017	0.40
180596	0.36
180595	2.31
189649	2.38
161292	0.20
138217	0.19
189651	1.40
189645	5.02
144260	0.15
179592	0.15
183010	0.18
180619	0.34
189640	0.20
179628	0.18
185056	0.93
179535	0.20
179601	1.77
180592	2.26
179590	0.20
179603	0.17
179575	0.77
366305	0.14
366290	0.14
366294	0.14
366273	0.29
366258	0.16
366402	0.25
366325	0.27
366400	0.14
366395	0.74
366344	0.14
366381	0.16
366337	0.14
366470	0.85
366384	1.05
366448	4.09
366464	0.15
366475	0.16
366347	0.14
366321	0.14
366461	0.14
366312	0.25
366299	0.17
366414	0.35
366465	0.94
366370	0.14
366283	1.00
366435	2.63
366369	0.32
366390	0.15
366413	0.16
366385	2.44
366291	11.43
366467	0.59
366304	0.15
366308	0.16
366364	0.26
366314	0.16
366468	0.28
366363	0.14
366403	0.17
366408	0.16
366391	2.72
366420	0.15
366277	0.14
366389	0.14
366255	0.18
366319	0.13
366256	0.17
366452	1.39
366251	0.14
366300	0.14
366254	0.14
366278	0.91
366268	0.17
366379	0.18
366326	0.31
366473	0.27
366313	0.16
366270	0.19
366453	0.16
366447	0.14
366367	6.98
366292	0.14
366328	0.67
366310	0.72
366457	0.14
366382	0.17
366279	0.20
366306	0.14
366411	1.23
366444	0.14
366441	1.20
366399	0.37
366311	0.26
366341	0.47
366386	0.25
366336	0.16
366280	0.16
366431	0.25
366472	0.20
366295	0.16
366298	0.14
366460	0.42
366309	0.14
366438	0.17
366287	0.22
366394	1.27
366345	4.28
366339	0.20
366334	0.40
366302	9.33
366440	0.14
366330	0.17
366396	0.14
366428	0.17
366360	0.19
366253	0.15
366443	0.16
366398	0.25
366260	0.41
366392	0.14
366234	0.14
366289	0.88
